business_name,author_name,text,photo,rating,rating_category,language,text_en,review_length,word_count,char_count,avg_word_length,sentiment_polarity,sentiment_subjectivity,tfidf_ambiance,tfidf_ate,tfidf_atmosphere,tfidf_bad,tfidf_beautiful,tfidf_best,tfidf_bit,tfidf_bread,tfidf_breakfast,tfidf_came,tfidf_clean,tfidf_come,tfidf_definitely,tfidf_delicious,tfidf_didn,tfidf_eat,tfidf_employees,tfidf_excellent,tfidf_expensive,tfidf_fast,tfidf_flavors,tfidf_food,tfidf_friendly,tfidf_good,tfidf_great,tfidf_high,tfidf_like,tfidf_liked,tfidf_little,tfidf_meat,tfidf_menu,tfidf_nice,tfidf_pizza,tfidf_place,tfidf_price,tfidf_prices,tfidf_quality,tfidf_really,tfidf_reasonable,tfidf_recommend,tfidf_restaurant,tfidf_say,tfidf_service,tfidf_staff,tfidf_taste,tfidf_tasty,tfidf_time,tfidf_tl,tfidf_view,tfidf_waiters,has_photo,rating_category_encoded,language_encoded
Cici Tantuni,Ali Kizil,tantuni was amazing we just came here to try it,dataset/menu/cici_tantuni_ali_kizil.png,5,menu,en,tantuni was amazing we just came here to try it,10,10,47,3.8,0.6000000000000001,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2
Cici Tantuni,Derin Yilmaz,in general it is delicious you can ask for both wrap and bread although the waiting time is around 10 minutes the red cabbage and pickled peppers served from the front satisfy you,dataset/indoor_atmosphere/cici_tantuni_derin_yilmaz.png,4,indoor_atmosphere,en,in general it is delicious you can ask for both wrap and bread although the waiting time is around 10 minutes the red cabbage and pickled peppers served from the front satisfy you,33,33,179,4.454545454545454,0.35000000000000003,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656896906188114,0.0,0.0,0.0,0.0,0.0,0.39767394844794696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6405793357315732,0.0,0.0,0.0,1,0,2
Cici Tantuni,Kerim Durmus,it is a cheap and delicious place for students,dataset/indoor_atmosphere/cici_tantuni_kerim_durmus.png,5,indoor_atmosphere,en,it is a cheap and delicious place for students,9,9,46,4.222222222222222,0.7,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7285439854855399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684999022782402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2
Cici Tantuni,Mert Tanis,tantuni was amazing thank you cici tantuni,dataset/taste/cici_tantuni_mert_tanis.png,5,taste,en,tantuni was amazing thank you cici tantuni,7,7,42,5.142857142857143,0.6000000000000001,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2
Cici Tantuni,Ali Sezer,the pickles that came after you placed your order were very nice tantuni is not bad you can try it but i would say it s a little oily,dataset/taste/cici_tantuni_ali_sezer.png,4,taste,en,the pickles that came after you placed your order were very nice tantuni is not bad you can try it but i would say it s a little oily,29,29,133,3.6206896551724137,0.31416666666666665,0.7222222222222222,0.0,0.0,0.0,0.4639576001027485,0.0,0.0,0.0,0.0,0.0,0.4598655092484142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44657817026844554,0.0,0.0,0.34300193307342375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5061468862476348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2
Cici Tantuni,Hakan Ergulec,great tantuni thanks,dataset/outdoor_atmosphere/cici_tantuni_hakan_ergulec.png,5,outdoor_atmosphere,en,great tantuni thanks,3,3,20,6.0,0.5,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2
Cici Tantuni,Sukru Ardic,the ambiance of the place was a bit dark,dataset/indoor_atmosphere/cici_tantuni_sukru_ardic.png,4,indoor_atmosphere,en,the ambiance of the place was a bit dark,9,9,40,3.5555555555555554,-0.15,0.4,0.6524540849589474,0.0,0.0,0.0,0.0,0.0,0.6565233642307988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37852442357060223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2
Cici Tantuni,Veli Dedeoglu,i tried tantuni with yoghurt for the first time the taste was perfect i would recommend it to everyone it reminds me of the taste of iskender,dataset/taste/cici_tantuni_veli_dedeoglu.png,5,taste,en,i tried tantuni with yoghurt for the first time the taste was perfect i would recommend it to everyone it reminds me of the taste of iskender,27,27,141,4.2592592592592595,0.625,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4454042529385748,0.0,0.0,0.0,0.0,0.7178377687622961,0.0,0.5350925052760489,0.0,0.0,0.0,1,3,2
Cici Tantuni,Sila Bakirci,prices are like that,dataset/menu/cici_tantuni_sila_bakirci.png,4,menu,en,prices are like that,4,4,20,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7652325523955483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6437539442630191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2
Cici Tantuni,Deniz Bilgin,it was very oily but good in taste prices are a little higher than usual,dataset/outdoor_atmosphere/cici_tantuni_deniz_bilgin.png,4,outdoor_atmosphere,en,it was very oily but good in taste prices are a little higher than usual,15,15,72,3.8666666666666667,0.1425,0.43000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3915937415008665,0.0,0.0,0.0,0.0,0.6099090072450377,0.0,0.0,0.0,0.0,0.0,0.0,0.5070423633013414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4664476244086956,0.0,0.0,0.0,0.0,0.0,1,2,2
Cici Tantuni,Alp Tekin,not bad,dataset/taste/cici_tantuni_alp_tekin.png,3,taste,en,not bad,2,2,7,3.0,0.3499999999999999,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2
Bunbun Kas,Yaren Sardic,if you want a different taste in ka they serve it by putting meat chicken or meatballs cooked for a long time on the bun bread you can order the drink separately with fried potatoes,dataset/indoor_atmosphere/bunbun_kas_yaren_sardic.png,5,indoor_atmosphere,en,if you want a different taste in ka they serve it by putting meat chicken or meatballs cooked for a long time on the bun bread you can order the drink separately with fried potatoes,35,35,181,4.2,-0.21666666666666667,0.6499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5642273117879284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4926552346863304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36906023505227015,0.0,0.5502116895085816,0.0,0.0,0.0,1,0,2
Bunbun Kas,Burak Efendioglu,a fast food restaurant with very friendly staff it didn t appeal to my taste at all undercooked dough and lint meat,dataset/outdoor_atmosphere/bunbun_kas_burak_efendioglu.png,3,outdoor_atmosphere,en,a fast food restaurant with very friendly staff it didn t appeal to my taste at all undercooked dough and lint meat,22,22,115,4.2727272727272725,0.34375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40324901827037984,0.0,0.0,0.0,0.0,0.37461829282463055,0.0,0.27955085763879045,0.39821184779467655,0.0,0.0,0.0,0.0,0.0,0.0,0.3543912797021346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37091795277902034,0.0,0.0,0.35591477343849665,0.26548328278825384,0.0,0.0,0.0,0.0,0.0,1,2,2
Bunbun Kas,Metehan Kilic,overall it wasn t bad it was delicious and ice cold mohair meat was delicious the fries were nice however the bread that gives the place its name is a disappointment,dataset/taste/bunbun_kas_metehan_kilic.png,4,taste,en,overall it wasn t bad it was delicious and ice cold mohair meat was delicious the fries were nice however the bread that gives the place its name is a disappointment,31,31,165,4.354838709677419,0.10000000000000005,0.7238095238095238,0.0,0.0,0.0,0.4066983444006942,0.0,0.0,0.0,0.4577056676353553,0.0,0.0,0.0,0.0,0.0,0.5541740822978742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39964583137888415,0.0,0.3006704023736344,0.0,0.26052559103372946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2
Bunbun Kas,Selim Sinan,it has a hearty menu that starts with a very sweet encounter it was quite delicious the pepper sauce they made is successful,dataset/menu/bunbun_kas_selim_sinan.png,5,menu,en,it has a hearty menu that starts with a very sweet encounter it was quite delicious the pepper sauce they made is successful,23,23,124,4.434782608695652,0.735,0.9316666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5383904240788088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84269552702043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2
Bunbun Kas,Melisa Eser,there are many options on the menu and the average portion price is 50 tl one portion is very satisfying but if you don t like dough you ve come to the wrong address they put the ingredients of your choice between a soft steamed bread,dataset/indoor_atmosphere/bunbun_kas_melisa_eser.png,5,indoor_atmosphere,en,there are many options on the menu and the average portion price is 50 tl one portion is very satisfying but if you don t like dough you ve come to the wrong address they put the ingredients of your choice between a soft steamed bread,46,46,234,4.108695652173913,0.12,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43588953036192735,0.0,0.0,0.0,0.42506186767095344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36841260511115137,0.0,0.0,0.0,0.41302821897312314,0.0,0.0,0.0,0.37431432871242104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42765798486712886,0.0,0.0,1,0,2
Bunbun Kas,Ertugrul Ozcan,i really liked the handmade basil buttermilk and lemonade the chicken sandwich is okay i think the chocolate one has nothing to say it only had strawberries in it there could be more fruit like waffles,dataset/outdoor_atmosphere/bunbun_kas_ertugrul_ozcan.png,4,outdoor_atmosphere,en,i really liked the handmade basil buttermilk and lemonade the chicken sandwich is okay i think the chocolate one has nothing to say it only had strawberries in it there could be more fruit like waffles,36,36,201,4.611111111111111,0.2,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4609125023482068,0.5286215159913826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47820314808777586,0.0,0.0,0.0,0.5286215159913826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2
Bunbun Kas,Burak Sengun,i can say that cleanliness taste warm blooded employees were absolutely perfect,dataset/taste/bunbun_kas_burak_sengun.png,5,taste,en,i can say that cleanliness taste warm blooded employees were absolutely perfect,12,12,79,5.666666666666667,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999354172609198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6631883772358148,0.0,0.0,0.44750270548376875,0.0,0.0,0.0,0.0,0.0,1,3,2
Bunbun Kas,Semih Donmez,we came to bunbun for a snack at noon we generally liked what we ate including the vegan ones we especially loved the one with beetroot meaty ones are nice i really liked their fries,dataset/menu/bunbun_kas_semih_donmez.png,5,menu,en,we came to bunbun for a snack at noon we generally liked what we ate including the vegan ones we especially loved the one with beetroot meaty ones are nice i really liked their fries,35,35,182,4.228571428571429,0.7000000000000001,0.8999999999999999,0.0,0.33397606821746034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34665633868018797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7630884373465882,0.0,0.0,0.0,0.25856210541597596,0.0,0.0,0.0,0.0,0.0,0.3451536514969139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2
Bunbun Kas,Erdi Ozmen,they make hamburgers from bun bread and come with french fries quite tasty and satisfying,dataset/taste/bunbun_kas_erdi_ozmen.png,4,taste,en,they make hamburgers from bun bread and come with french fries quite tasty and satisfying,15,15,89,5.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5881750509104547,0.0,0.0,0.0,0.5735645576296987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701524425252706,0.0,0.0,0.0,0.0,1,3,2
Bunbun Kas,Enes Cekic,if you come to ka and do not eat bunbun here you are not considered to have come to ka i would definitely recommend you to try it especially the ayran is wonderful,dataset/outdoor_atmosphere/bunbun_kas_enes_cekic.png,5,outdoor_atmosphere,en,if you come to ka and do not eat bunbun here you are not considered to have come to ka i would definitely recommend you to try it especially the ayran is wonderful,33,33,163,3.9696969696969697,0.3333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7913855626511788,0.37082264167101536,0.0,0.0,0.3573724570014413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32936968079676027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2
Bunbun Kas,Okan Dolay,we ordered meatballs and handmade meatballs that were baked for 6 hours meatballs were delicious meat was delicious,dataset/menu/bunbun_kas_okan_dolay.png,4,menu,en,we ordered meatballs and handmade meatballs that were baked for 6 hours meatballs were delicious meat was delicious,18,18,115,5.444444444444445,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8110895954090463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5849219334400015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2
Gulcimen Aspava,Berna Kilic,even though it was overcrowded our orders came very quickly except for the k nefe all the treats were delicious the k nefe tasted oily i recommend you to go to a very clean and relevant place,dataset/indoor_atmosphere/gulcimen_aspava_berna_kilic.png,5,indoor_atmosphere,en,even though it was overcrowded our orders came very quickly except for the k nefe all the treats were delicious the k nefe tasted oily i recommend you to go to a very clean and relevant place,37,37,191,4.1891891891891895,0.5775,0.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5089466108667969,0.538862602929048,0.0,0.0,0.3498351896767678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289255938387518,0.0,0.0,0.0,0.0,0.0,0.46906687820968196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2
Gulcimen Aspava,Ezgi Corumlu,you get full like crazy in the range of 150 200 per person it s beautiful inside easy to access,dataset/outdoor_atmosphere/gulcimen_aspava_ezgi_corumlu.png,3,outdoor_atmosphere,en,you get full like crazy in the range of 150 200 per person it s beautiful inside easy to access,20,20,95,3.8,0.2583333333333333,0.8208333333333334,0.0,0.0,0.0,0.0,0.7170402235286533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6970317911271904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2
Gulcimen Aspava,Taner Ozkan,orders that came really shockingly fast and the treats were delicious,dataset/menu/gulcimen_aspava_taner_ozkan.png,5,menu,en,orders that came really shockingly fast and the treats were delicious,11,11,69,5.363636363636363,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298421713391721,0.0,0.0,0.0,0.3641981939785469,0.0,0.0,0.0,0.0,0.0,0.5552682143419738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275454095287266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2
Gulcimen Aspava,Satilmis Karayalcin,the treats were excellent but i did not like the main dish it was not fully cooked other than that the treats and service were very good,dataset/taste/gulcimen_aspava_satilmis_karayalcin.png,3,taste,en,the treats were excellent but i did not like the main dish it was not fully cooked other than that the treats and service were very good,27,27,136,4.074074074074074,0.48791666666666667,0.6220833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350096612704671,0.0,0.0,0.0,0.0,0.0,0.35097570087240393,0.0,0.0,0.5402056064376756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42632932137444496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2
Gulcimen Aspava,Fulya Altin,i always go to this restourant the treats are constantly renewed and the kebabs are good there are sweet treats after the meal the only problem is that it is usually very full and noisy,dataset/indoor_atmosphere/gulcimen_aspava_fulya_altin.png,4,indoor_atmosphere,en,i always go to this restourant the treats are constantly renewed and the kebabs are good there are sweet treats after the meal the only problem is that it is usually very full and noisy,35,35,185,4.314285714285714,0.301,0.6596666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2
Gulcimen Aspava,Senal Gunalan,the treats are constantly being refreshed all the waiters are very interested the taste was not overly good,dataset/outdoor_atmosphere/gulcimen_aspava_senal_gunalan.png,3,outdoor_atmosphere,en,the treats are constantly being refreshed all the waiters are very interested the taste was not overly good,18,18,107,5.0,0.3416666666666666,0.5277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4401532818121154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5242894125173295,0.0,0.0,0.0,0.0,0.728962070640344,1,2,2
Gulcimen Aspava,Ceren Acikgoz,there was no delay in meals as soon as the soup was finished the meal arrived the meals are quite delicious,dataset/menu/gulcimen_aspava_ceren_acikgoz.png,5,menu,en,there was no delay in meals as soon as the soup was finished the meal arrived the meals are quite delicious,21,21,107,4.142857142857143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2
Gulcimen Aspava,Volkan Kirbiyik,as soon as you sit down treats come to your table abundant varied and constantly renewed refreshments it is a recommendation to everyone who got full marks from us,dataset/taste/gulcimen_aspava_volkan_kirbiyik.png,5,taste,en,as soon as you sit down treats come to your table abundant varied and constantly renewed refreshments it is a recommendation to everyone who got full marks from us,29,29,163,4.655172413793103,0.1986111111111111,0.5305555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2
Gulcimen Aspava,Edward Stain,lots of quality extras and unlimited treats after the meal cigarettes are offered as a treat which is very interesting,dataset/indoor_atmosphere/gulcimen_aspava_edward_stain.png,5,indoor_atmosphere,en,lots of quality extras and unlimited treats after the meal cigarettes are offered as a treat which is very interesting,20,20,118,4.95,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2
Gulcimen Aspava,Deniz Kaptan,this is the best aspava restaurant the treats were perfect,dataset/indoor_atmosphere/gulcimen_aspava_deniz_kaptan.png,5,indoor_atmosphere,en,this is the best aspava restaurant the treats were perfect,10,10,58,4.9,1.0,0.65,0.0,0.0,0.0,0.0,0.0,0.733848637714641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6793130183680902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2
Gulcimen Aspava,Alper Altun,appetizers and service came quickly the glasses are badly scratched especially the fries were fresh and delicious raw meatballs and stuffed meatballs were like mud without flavor,dataset/taste/gulcimen_aspava_alper_altun.png,3,taste,en,appetizers and service came quickly the glasses are badly scratched especially the fries were fresh and delicious raw meatballs and stuffed meatballs were like mud without flavor,27,27,178,5.62962962962963,0.11709401709401712,0.6880341880341879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5805484923592463,0.0,0.0,0.0,0.39905225342823525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5571317205118314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4396873810479219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2
Nazar Cafe,Cihangir Dagdeviren,i recommend profiteroles and meringue they are their own production the entrance is suitable for the disabled it s good that they re paying attention to this,dataset/menu/nazar_cafe_cihangir_dagdeviren.png,5,menu,en,i recommend profiteroles and meringue they are their own production the entrance is suitable for the disabled it s good that they re paying attention to this,27,27,157,4.851851851851852,0.4125,0.6625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5603322810609956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8282679124540449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2
Nazar Cafe,Serdar Sariguney,the best place to eat local food in mu la master fikret s food is excellent you should definitely stop by here,dataset/indoor_atmosphere/nazar_cafe_serdar_sariguney.png,5,indoor_atmosphere,en,the best place to eat local food in mu la master fikret s food is excellent you should definitely stop by here,22,22,110,4.045454545454546,0.5,0.45,0.0,0.0,0.0,0.0,0.0,0.41013580386060133,0.0,0.0,0.0,0.0,0.0,0.0,0.37965675282714983,0.0,0.0,0.36588614428619054,0.0,0.41274953587506097,0.0,0.0,0.0,0.5722741111127533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2364674697051959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2
